"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 10- 08","2,725","2,810","2,810","2,720","65.86K","-1.98%"
"2015- 10- 12","2,740","2,725","2,760","2,710","31.54K","0.55%"
"2015- 10- 13","2,720","2,720","2,755","2,715","38.02K","-0.73%"
"2015- 10- 14","2,660","2,735","2,755","2,640","64.74K","-2.21%"
"2015- 10- 15","2,660","2,700","2,700","2,615","41.24K","0.00%"
"2015- 10- 16","2,675","2,740","2,740","2,620","76.50K","0.56%"
"2015- 10- 19","2,680","2,685","2,740","2,630","44.55K","0.19%"
"2015- 10- 20","2,620","2,730","2,730","2,615","54.79K","-2.24%"
"2015- 10- 21","2,680","2,625","2,700","2,625","41.44K","2.29%"
"2015- 10- 22","2,695","2,720","2,740","2,650","23.89K","0.56%"
"2015- 10- 23","2,635","2,705","2,710","2,595","81.30K","-2.23%"
"2015- 10- 26","2,580","2,625","2,665","2,530","244.51K","-2.09%"
"2015- 10- 27","2,570","2,540","2,580","2,535","40.58K","-0.39%"
"2015- 10- 28","2,700","2,600","2,720","2,545","205.45K","5.06%"
"2015- 10- 29","2,705","2,730","2,775","2,660","98.82K","0.19%"
"2015- 10- 30","2,645","2,705","2,705","2,630","43.15K","-2.22%"
"2015- 11- 02","2,625","2,700","2,700","2,565","57.62K","-0.76%"
"2015- 11- 03","2,600","2,635","2,640","2,545","68.36K","-0.95%"
"2015- 11- 04","2,560","2,600","2,640","2,545","28.23K","-1.54%"
"2015- 11- 05","2,450","2,575","2,580","2,350","178.99K","-4.30%"
"2015- 11- 06","2,400","2,410","2,450","2,330","221.99K","-2.04%"
"2015- 11- 09","2,250","2,400","2,485","2,190","301.17K","-6.25%"
"2015- 11- 10","2,135","2,185","2,240","2,130","115.27K","-5.11%"
"2015- 11- 11","2,300","2,185","2,350","2,140","143.85K","7.73%"
"2015- 11- 12","2,310","2,350","2,350","2,250","134.74K","0.43%"
"2015- 11- 13","2,265","2,265","2,305","2,220","74.68K","-1.95%"
"2015- 11- 16","2,250","2,245","2,325","2,205","62.19K","-0.66%"
"2015- 11- 17","2,205","2,245","2,295","2,170","87.92K","-2.00%"
"2015- 11- 18","2,250","2,225","2,260","2,175","59.04K","2.04%"
"2015- 11- 19","2,225","2,265","2,265","2,185","83.15K","-1.11%"
"2015- 11- 20","2,235","2,225","2,235","2,165","57.08K","0.45%"
"2015- 11- 23","2,240","2,250","2,320","2,170","69.72K","0.22%"
"2015- 11- 24","2,240","2,265","2,315","2,185","106.12K","0.00%"
"2015- 11- 25","2,245","2,265","2,270","2,215","85.58K","0.22%"
"2015- 11- 26","2,240","2,270","2,280","2,200","119.86K","-0.22%"
"2015- 11- 27","2,250","2,250","2,305","2,220","78.97K","0.45%"
"2015- 11- 30","2,295","2,270","2,320","2,255","91.33K","2.00%"
"2015- 12- 01","2,325","2,315","2,390","2,260","287.84K","1.31%"
"2015- 12- 02","2,280","2,325","2,350","2,280","192.41K","-1.94%"
"2015- 12- 03","2,285","2,285","2,310","2,255","105.18K","0.22%"
"2015- 12- 04","2,280","2,255","2,285","2,240","45.65K","-0.22%"
"2015- 12- 07","2,265","2,320","2,320","2,250","62.94K","-0.66%"
"2015- 12- 08","2,205","2,270","2,290","2,185","56.95K","-2.65%"
"2015- 12- 09","2,205","2,225","2,250","2,180","46.96K","0.00%"
"2015- 12- 10","2,055","2,150","2,200","2,050","257.73K","-6.80%"
"2015- 12- 11","2,045","2,030","2,075","2,030","42.30K","-0.49%"
"2015- 12- 14","1,915","2,020","2,050","1,850","268.82K","-6.36%"
"2015- 12- 15","1,910","1,860","1,935","1,860","58.55K","-0.26%"
"2015- 12- 16","1,890","1,910","1,920","1,855","101.36K","-1.05%"
"2015- 12- 17","1,990","1,945","2,085","1,940","239.41K","5.29%"
"2015- 12- 18","2,005","1,995","2,035","1,970","55.41K","0.75%"
"2015- 12- 21","2,070","1,995","2,085","1,985","66.16K","3.24%"
"2015- 12- 22","2,055","2,090","2,090","2,010","52.16K","-0.72%"
"2015- 12- 23","2,055","2,085","2,085","2,015","53.27K","0.00%"
"2015- 12- 24","2,095","2,095","2,115","2,035","59.08K","1.95%"
"2015- 12- 28","2,075","2,095","2,100","2,045","33.73K","-0.95%"
"2015- 12- 29","2,135","2,145","2,145","2,060","53.91K","2.89%"
"2015- 12- 30","2,145","2,155","2,155","2,090","36.36K","0.47%"
"2016- 01- 04","2,135","2,145","2,200","2,135","42.42K","-0.47%"
"2016- 01- 05","2,100","2,155","2,160","2,095","37.82K","-1.64%"
"2016- 01- 06","2,070","2,130","2,130","2,030","54.47K","-1.43%"
"2016- 01- 07","2,090","2,110","2,175","2,060","172.93K","0.97%"
"2016- 01- 08","2,090","2,040","2,145","1,990","106.82K","0.00%"
"2016- 01- 11","2,115","2,105","2,145","2,070","100.43K","1.20%"
"2016- 01- 12","2,130","2,130","2,165","2,095","77.50K","0.71%"
